Matrix Index	Metabolite#	MetaboliteID	Reaction#	ReactionID	Stoichiometry
4994	842	M_ps141_c	879	R_PSSA141	1
4995	404	M_cdpdhdecg_c	880	R_PSSA160	-1
4996	602	M_ser_L_c	880	R_PSSA160	-1
4997	4	M_h_c	880	R_PSSA160	1
4998	351	M_cmp_c	880	R_PSSA160	1
4999	844	M_ps160_c	880	R_PSSA160	1
5000	405	M_cdpdhdec9eg_c	881	R_PSSA161	-1
5001	602	M_ser_L_c	881	R_PSSA161	-1
5002	4	M_h_c	881	R_PSSA161	1
5003	351	M_cmp_c	881	R_PSSA161	1
5004	846	M_ps161_c	881	R_PSSA161	1
5005	406	M_cdpdodecg_c	882	R_PSSA180	-1
5006	602	M_ser_L_c	882	R_PSSA180	-1
5007	4	M_h_c	882	R_PSSA180	1
5008	351	M_cmp_c	882	R_PSSA180	1
5009	848	M_ps180_c	882	R_PSSA180	1
5010	407	M_cdpdodec11eg_c	883	R_PSSA181	-1
5011	602	M_ser_L_c	883	R_PSSA181	-1
5012	4	M_h_c	883	R_PSSA181	1
5013	351	M_cmp_c	883	R_PSSA181	1
5014	850	M_ps181_c	883	R_PSSA181	1
5015	408	M_cdpdaipdecg_c	884	R_PSSAAI15	-1
5016	602	M_ser_L_c	884	R_PSSAAI15	-1
5017	4	M_h_c	884	R_PSSAAI15	1
5018	351	M_cmp_c	884	R_PSSAAI15	1
5019	852	M_psai15_c	884	R_PSSAAI15	1
5020	409	M_cdpdaihpdecg_c	885	R_PSSAAI17	-1
5021	602	M_ser_L_c	885	R_PSSAAI17	-1
5022	4	M_h_c	885	R_PSSAAI17	1
5023	351	M_cmp_c	885	R_PSSAAI17	1
5024	854	M_psai17_c	885	R_PSSAAI17	1
5025	410	M_cdpditdecg_c	886	R_PSSAI14	-1
5026	602	M_ser_L_c	886	R_PSSAI14	-1
5027	4	M_h_c	886	R_PSSAI14	1
5028	351	M_cmp_c	886	R_PSSAI14	1
5029	856	M_psi14_c	886	R_PSSAI14	1
5030	411	M_cdpdipdecg_c	887	R_PSSAI15	-1
5031	602	M_ser_L_c	887	R_PSSAI15	-1
5032	4	M_h_c	887	R_PSSAI15	1
5033	351	M_cmp_c	887	R_PSSAI15	1
5034	858	M_psi15_c	887	R_PSSAI15	1
5035	412	M_cdpdihdecg_c	888	R_PSSAI16	-1
5036	602	M_ser_L_c	888	R_PSSAI16	-1
5037	4	M_h_c	888	R_PSSAI16	1
5038	351	M_cmp_c	888	R_PSSAI16	1
5039	860	M_psi16_c	888	R_PSSAI16	1
5040	413	M_cdpdihpdecg_c	889	R_PSSAI17	-1
5041	602	M_ser_L_c	889	R_PSSAI17	-1
5042	4	M_h_c	889	R_PSSAI17	1
5043	351	M_cmp_c	889	R_PSSAI17	1
5044	862	M_psi17_c	889	R_PSSAI17	1
5045	111	M_pi_c	890	R_PTA2	-1
5046	778	M_ppcoa_c	890	R_PTA2	-1
5047	14	M_coa_c	890	R_PTA2	1
5048	825	M_ppap_c	890	R_PTA2	1
5049	41	M_accoa_c	891	R_PTAr	-1
5050	41	M_accoa_c	1459	R_PTAr_reverse	1
5051	111	M_pi_c	891	R_PTAr	-1
5052	111	M_pi_c	1459	R_PTAr_reverse	1
5053	14	M_coa_c	891	R_PTAr	1
5054	14	M_coa_c	1459	R_PTAr_reverse	-1
5055	152	M_actp_c	891	R_PTAr	1
5056	152	M_actp_c	1459	R_PTAr_reverse	-1
5057	4	M_h_c	892	R_PTPAT	-1
5058	126	M_atp_c	892	R_PTPAT	-1
5059	828	M_pan4p_c	892	R_PTPAT	-1
5060	130	M_ppi_c	892	R_PTPAT	1
5061	448	M_dpcoa_c	892	R_PTPAT	1
5062	492	M_h2o_e	893	R_PULLe	-399
5063	526	M_pullulan1200_e	893	R_PULLe	-1
5064	504	M_malttr_e	893	R_PULLe	400
5065	111	M_pi_c	894	R_PUNP1	-1
5066	111	M_pi_c	1460	R_PUNP1_reverse	1
5067	205	M_adn_c	894	R_PUNP1	-1
5068	205	M_adn_c	1460	R_PUNP1_reverse	1
5069	206	M_ade_c	894	R_PUNP1	1
5070	206	M_ade_c	1460	R_PUNP1_reverse	-1
5071	767	M_r1p_c	894	R_PUNP1	1
5072	767	M_r1p_c	1460	R_PUNP1_reverse	-1
5073	111	M_pi_c	895	R_PUNP2	-1
5074	111	M_pi_c	1461	R_PUNP2_reverse	1
5075	776	M_dad_2_c	895	R_PUNP2	-1
5076	776	M_dad_2_c	1461	R_PUNP2_reverse	1
5077	206	M_ade_c	895	R_PUNP2	1
5078	206	M_ade_c	1461	R_PUNP2_reverse	-1
5079	456	M_2dr1p_c	895	R_PUNP2	1
5080	456	M_2dr1p_c	1461	R_PUNP2_reverse	-1
5081	111	M_pi_c	896	R_PUNP3	-1
5082	111	M_pi_c	1462	R_PUNP3_reverse	1
5083	631	M_gsn_c	896	R_PUNP3	-1
5084	631	M_gsn_c	1462	R_PUNP3_reverse	1
5085	632	M_gua_c	896	R_PUNP3	1
5086	632	M_gua_c	1462	R_PUNP3_reverse	-1
5087	767	M_r1p_c	896	R_PUNP3	1
5088	767	M_r1p_c	1462	R_PUNP3_reverse	-1
5089	111	M_pi_c	897	R_PUNP4	-1
5090	111	M_pi_c	1463	R_PUNP4_reverse	1
5091	777	M_dgsn_c	897	R_PUNP4	-1
5092	777	M_dgsn_c	1463	R_PUNP4_reverse	1
5093	456	M_2dr1p_c	897	R_PUNP4	1
5094	456	M_2dr1p_c	1463	R_PUNP4_reverse	-1
5095	632	M_gua_c	897	R_PUNP4	1
5096	632	M_gua_c	1463	R_PUNP4_reverse	-1
5097	111	M_pi_c	898	R_PUNP5	-1
5098	111	M_pi_c	1464	R_PUNP5_reverse	1
5099	685	M_ins_c	898	R_PUNP5	-1
5100	685	M_ins_c	1464	R_PUNP5_reverse	1
5101	673	M_hxan_c	898	R_PUNP5	1
5102	673	M_hxan_c	1464	R_PUNP5_reverse	-1
5103	767	M_r1p_c	898	R_PUNP5	1
5104	767	M_r1p_c	1464	R_PUNP5_reverse	-1
5105	111	M_pi_c	899	R_PUNP6	-1
5106	111	M_pi_c	1465	R_PUNP6_reverse	1
5107	865	M_din_c	899	R_PUNP6	-1
5108	865	M_din_c	1465	R_PUNP6_reverse	1
5109	456	M_2dr1p_c	899	R_PUNP6	1
5110	456	M_2dr1p_c	1465	R_PUNP6_reverse	-1
5111	673	M_hxan_c	899	R_PUNP6	1
5112	673	M_hxan_c	1465	R_PUNP6_reverse	-1
5113	111	M_pi_c	900	R_PUNP7	-1
5114	111	M_pi_c	1466	R_PUNP7_reverse	1
5115	771	M_xtsn_c	900	R_PUNP7	-1
5116	771	M_xtsn_c	1466	R_PUNP7_reverse	1
5117	767	M_r1p_c	900	R_PUNP7	1
5118	767	M_r1p_c	1466	R_PUNP7_reverse	-1
5119	866	M_xan_c	900	R_PUNP7	1
5120	866	M_xan_c	1466	R_PUNP7_reverse	-1
5121	126	M_atp_c	901	R_PYDAMK	-1
5122	867	M_pydam_c	901	R_PYDAMK	-1
5123	4	M_h_c	901	R_PYDAMK	1
5124	153	M_adp_c	901	R_PYDAMK	1
5125	868	M_pyam5p_c	901	R_PYDAMK	1
5126	126	M_atp_c	902	R_PYDXK	-1
5127	869	M_pydx_c	902	R_PYDXK	-1
5128	4	M_h_c	902	R_PYDXK	1
5129	153	M_adp_c	902	R_PYDXK	1
5130	870	M_pydx5p_c	902	R_PYDXK	1
5131	126	M_atp_c	903	R_PYDXNK	-1
5132	871	M_pydxn_c	903	R_PYDXNK	-1
5133	4	M_h_c	903	R_PYDXNK	1
5134	153	M_adp_c	903	R_PYDXNK	1
5135	872	M_pdx5p_c	903	R_PYDXNK	1
5136	527	M_pydx_e	904	R_PYDXtr	-1
5137	527	M_pydx_e	1467	R_PYDXtr_reverse	1
5138	869	M_pydx_c	904	R_PYDXtr	1
5139	869	M_pydx_c	1467	R_PYDXtr_reverse	-1
5140	4	M_h_c	905	R_PYK	-1
5141	153	M_adp_c	905	R_PYK	-1
5142	156	M_pep_c	905	R_PYK	-1
5143	126	M_atp_c	905	R_PYK	1
5144	154	M_pyr_c	905	R_PYK	1
5145	111	M_pi_c	906	R_PYNP2r	-1
5146	111	M_pi_c	1468	R_PYNP2r_reverse	1
5147	391	M_uri_c	906	R_PYNP2r	-1
5148	391	M_uri_c	1468	R_PYNP2r_reverse	1
5149	457	M_ura_c	906	R_PYNP2r	1
5150	457	M_ura_c	1468	R_PYNP2r_reverse	-1
5151	767	M_r1p_c	906	R_PYNP2r	1
5152	767	M_r1p_c	1468	R_PYNP2r_reverse	-1
5153	290	M_dhap_c	907	R_QULNS	-1
5154	328	M_iasp_c	907	R_QULNS	-1
5155	8	M_h2o_c	907	R_QULNS	2
5156	111	M_pi_c	907	R_QULNS	1
5157	766	M_quln_c	907	R_QULNS	1
5158	8	M_h2o_c	908	R_RAFGH	-1
5159	873	M_raffin_c	908	R_RAFGH	-1
5160	592	M_gal_c	908	R_RAFGH	1
5161	607	M_sucr_c	908	R_RAFGH	1
5162	8	M_h2o_c	909	R_RAFH	-1
5163	873	M_raffin_c	909	R_RAFH	-1
5164	572	M_fru_c	909	R_RAFH	1
5165	594	M_melib_c	909	R_RAFH	1
5166	874	M_ru5p_L_c	910	R_RB5PE	-1
5167	874	M_ru5p_L_c	1469	R_RB5PE_reverse	1
5168	875	M_xu5p_L_c	910	R_RB5PE	1
5169	875	M_xu5p_L_c	1469	R_RB5PE_reverse	-1
5170	126	M_atp_c	911	R_RBFK	-1
5171	876	M_ribflv_c	911	R_RBFK	-1
5172	4	M_h_c	911	R_RBFK	1
5173	153	M_adp_c	911	R_RBFK	1
5174	330	M_fmn_c	911	R_RBFK	1
5175	126	M_atp_c	912	R_RBK	-1
5176	207	M_rib_D_c	912	R_RBK	-1
5177	4	M_h_c	912	R_RBK	1
5178	153	M_adp_c	912	R_RBK	1
5179	832	M_r5p_c	912	R_RBK	1
5180	126	M_atp_c	913	R_RBK_D	-1
5181	877	M_rbl_D_c	913	R_RBK_D	-1
5182	4	M_h_c	913	R_RBK_D	1
5183	153	M_adp_c	913	R_RBK_D	1
5184	878	M_ru5p_D_c	913	R_RBK_D	1
5185	126	M_atp_c	914	R_RBK_L1	-1
5186	309	M_rbl_L_c	914	R_RBK_L1	-1
5187	4	M_h_c	914	R_RBK_L1	1
5188	153	M_adp_c	914	R_RBK_L1	1
5189	874	M_ru5p_L_c	914	R_RBK_L1	1
5190	874	M_ru5p_L_c	915	R_RBP4E	-1
5191	874	M_ru5p_L_c	1470	R_RBP4E_reverse	1
5192	879	M_xu5p_D_c	915	R_RBP4E	1
5193	879	M_xu5p_D_c	1470	R_RBP4E_reverse	-1
5194	237	M_rhcys_c	916	R_RHCCE	-1
5195	242	M_hcys_L_c	916	R_RHCCE	1
5196	447	M_dhptd_c	916	R_RHCCE	1
5197	8	M_h2o_c	917	R_RIBABCte	-1
5198	126	M_atp_c	917	R_RIBABCte	-1
5199	207	M_rib_D_c	917	R_RIBABCte	-1
5200	4	M_h_c	917	R_RIBABCte	1
5201	111	M_pi_c	917	R_RIBABCte	1
5202	153	M_adp_c	917	R_RIBABCte	1
5203	528	M_rib_D_e	917	R_RIBABCte	1
5204	283	M_h_e	918	R_RIBFLVt2r	-1
5205	283	M_h_e	1471	R_RIBFLVt2r_reverse	1
5206	529	M_ribflv_e	918	R_RIBFLVt2r	-1
5207	529	M_ribflv_e	1471	R_RIBFLVt2r_reverse	1
5208	4	M_h_c	918	R_RIBFLVt2r	1
5209	4	M_h_c	1471	R_RIBFLVt2r_reverse	-1
5210	876	M_ribflv_c	918	R_RIBFLVt2r	1
5211	876	M_ribflv_c	1471	R_RIBFLVt2r_reverse	-1
5212	8	M_h2o_c	919	R_RIBabc	-1
5213	126	M_atp_c	919	R_RIBabc	-1
5214	528	M_rib_D_e	919	R_RIBabc	-1
5215	4	M_h_c	919	R_RIBabc	1
5216	111	M_pi_c	919	R_RIBabc	1
5217	153	M_adp_c	919	R_RIBabc	1
5218	207	M_rib_D_c	919	R_RIBabc	1
5219	126	M_atp_c	920	R_RMK	-1
5220	880	M_rml_c	920	R_RMK	-1
5221	4	M_h_c	920	R_RMK	1
5222	153	M_adp_c	920	R_RMK	1
5223	881	M_rml1p_c	920	R_RMK	1
5224	126	M_atp_c	921	R_RMK2	-1
5225	126	M_atp_c	1472	R_RMK2_reverse	1
5226	882	M_xylu_L_c	921	R_RMK2	-1
5227	882	M_xylu_L_c	1472	R_RMK2_reverse	1
5228	4	M_h_c	921	R_RMK2	1
5229	4	M_h_c	1472	R_RMK2_reverse	-1
5230	153	M_adp_c	921	R_RMK2	1
5231	153	M_adp_c	1472	R_RMK2_reverse	-1
5232	883	M_xu1p_L_c	921	R_RMK2	1
5233	883	M_xu1p_L_c	1472	R_RMK2_reverse	-1
5234	881	M_rml1p_c	922	R_RMPA	-1
5235	881	M_rml1p_c	1473	R_RMPA_reverse	1
5236	290	M_dhap_c	922	R_RMPA	1
5237	290	M_dhap_c	1473	R_RMPA_reverse	-1
5238	567	M_lald_L_c	922	R_RMPA	1
5239	567	M_lald_L_c	1473	R_RMPA_reverse	-1
5240	153	M_adp_c	923	R_RNDR1	-1
5241	243	M_trdrd_c	923	R_RNDR1	-1
5242	8	M_h2o_c	923	R_RNDR1	1
5243	199	M_dadp_c	923	R_RNDR1	1
5244	245	M_trdox_c	923	R_RNDR1	1
5245	195	M_gdp_c	924	R_RNDR2	-1
5246	243	M_trdrd_c	924	R_RNDR2	-1
5247	8	M_h2o_c	924	R_RNDR2	1
5248	203	M_dgdp_c	924	R_RNDR2	1
5249	245	M_trdox_c	924	R_RNDR2	1
5250	197	M_cdp_c	925	R_RNDR3	-1
5251	243	M_trdrd_c	925	R_RNDR3	-1
5252	8	M_h2o_c	925	R_RNDR3	1
5253	201	M_dcdp_c	925	R_RNDR3	1
5254	245	M_trdox_c	925	R_RNDR3	1
5255	243	M_trdrd_c	926	R_RNDR4	-1
5256	252	M_udp_c	926	R_RNDR4	-1
5257	8	M_h2o_c	926	R_RNDR4	1
5258	193	M_dudp_c	926	R_RNDR4	1
5259	245	M_trdox_c	926	R_RNDR4	1
5260	126	M_atp_c	927	R_RNTR1	-1
5261	243	M_trdrd_c	927	R_RNTR1	-1
5262	8	M_h2o_c	927	R_RNTR1	1
5263	198	M_datp_c	927	R_RNTR1	1
5264	245	M_trdox_c	927	R_RNTR1	1
5265	139	M_gtp_c	928	R_RNTR2	-1
5266	243	M_trdrd_c	928	R_RNTR2	-1
5267	8	M_h2o_c	928	R_RNTR2	1
5268	202	M_dgtp_c	928	R_RNTR2	1
5269	245	M_trdox_c	928	R_RNTR2	1
5270	196	M_ctp_c	929	R_RNTR3	-1
5271	243	M_trdrd_c	929	R_RNTR3	-1
5272	8	M_h2o_c	929	R_RNTR3	1
5273	200	M_dctp_c	929	R_RNTR3	1
5274	245	M_trdox_c	929	R_RNTR3	1
5275	243	M_trdrd_c	930	R_RNTR4	-1
5276	386	M_utp_c	930	R_RNTR4	-1
5277	8	M_h2o_c	930	R_RNTR4	1
5278	192	M_dutp_c	930	R_RNTR4	1
5279	245	M_trdox_c	930	R_RNTR4	1
5280	878	M_ru5p_D_c	931	R_RPE	-1
5281	878	M_ru5p_D_c	1474	R_RPE_reverse	1
5282	879	M_xu5p_D_c	931	R_RPE	1
5283	879	M_xu5p_D_c	1474	R_RPE_reverse	-1
5284	832	M_r5p_c	932	R_RPI	-1
5285	832	M_r5p_c	1475	R_RPI_reverse	1
5286	878	M_ru5p_D_c	932	R_RPI	1
5287	878	M_ru5p_D_c	1475	R_RPI_reverse	-1
5288	8	M_h2o_c	933	R_RZ5PP	-1
5289	765	M_5prdmbz_c	933	R_RZ5PP	-1
5290	111	M_pi_c	933	R_RZ5PP	1
5291	209	M_rdmbzi_c	933	R_RZ5PP	1
5292	884	M_ichor_c	934	R_SALCS2	-1
5293	154	M_pyr_c	934	R_SALCS2	1
5294	885	M_salc_c	934	R_SALCS2	1
5295	122	M_nad_c	935	R_SBTDOX	-1
5296	122	M_nad_c	1476	R_SBTDOX_reverse	1
5297	886	M_btd_SS_c	935	R_SBTDOX	-1
5298	886	M_btd_SS_c	1476	R_SBTDOX_reverse	1
5299	4	M_h_c	935	R_SBTDOX	1
5300	4	M_h_c	1476	R_SBTDOX_reverse	-1
5301	124	M_nadh_c	935	R_SBTDOX	1
5302	124	M_nadh_c	1476	R_SBTDOX_reverse	-1
5303	887	M_actn_S_c	935	R_SBTDOX	1
5304	887	M_actn_S_c	1476	R_SBTDOX_reverse	-1
5305	8	M_h2o_c	936	R_SELNPS	-1
5306	126	M_atp_c	936	R_SELNPS	-1
5307	888	M_seln_c	936	R_SELNPS	-1
5308	111	M_pi_c	936	R_SELNPS	1
5309	129	M_amp_c	936	R_SELNPS	1
5310	889	M_selnp_c	936	R_SELNPS	1
5311	41	M_accoa_c	937	R_SERATi	-1
5312	602	M_ser_L_c	937	R_SERATi	-1
5313	14	M_coa_c	937	R_SERATi	1
5314	387	M_acser_c	937	R_SERATi	1
5315	283	M_h_e	938	R_SERt2r	-1
5316	283	M_h_e	1477	R_SERt2r_reverse	1
5317	530	M_ser_L_e	938	R_SERt2r	-1
5318	530	M_ser_L_e	1477	R_SERt2r_reverse	1
5319	4	M_h_c	938	R_SERt2r	1
5320	4	M_h_c	1477	R_SERt2r_reverse	-1
5321	602	M_ser_L_c	938	R_SERt2r	1
5322	602	M_ser_L_c	1477	R_SERt2r_reverse	-1
5323	165	M_stcoa_c	939	R_SGAT	-1
5324	587	M_glyc3p_c	939	R_SGAT	-1
5325	14	M_coa_c	939	R_SGAT	1
5326	166	M_1odecg3p_c	939	R_SGAT	1
5327	8	M_h2o_c	940	R_SHEMEabc	-1
5328	126	M_atp_c	940	R_SHEMEabc	-1
5329	531	M_sheme_e	940	R_SHEMEabc	-1
5330	4	M_h_c	940	R_SHEMEabc	1
5331	111	M_pi_c	940	R_SHEMEabc	1
5332	153	M_adp_c	940	R_SHEMEabc	1
5333	890	M_sheme_c	940	R_SHEMEabc	1
5334	4	M_h_c	941	R_SHK3Dr	-1
5335	4	M_h_c	1478	R_SHK3Dr_reverse	1
5336	5	M_nadph_c	941	R_SHK3Dr	-1
5337	5	M_nadph_c	1478	R_SHK3Dr_reverse	1
5338	441	M_3dhsk_c	941	R_SHK3Dr	-1
5339	441	M_3dhsk_c	1478	R_SHK3Dr_reverse	1
5340	2	M_nadp_c	941	R_SHK3Dr	1
5341	2	M_nadp_c	1478	R_SHK3Dr_reverse	-1
5342	891	M_skm_c	941	R_SHK3Dr	1
5343	891	M_skm_c	1478	R_SHK3Dr_reverse	-1
5344	126	M_atp_c	942	R_SHKK	-1
5345	891	M_skm_c	942	R_SHKK	-1
5346	4	M_h_c	942	R_SHKK	1
5347	153	M_adp_c	942	R_SHKK	1
5348	837	M_skm5p_c	942	R_SHKK	1
5349	241	M_h2s_c	943	R_SHSL2	-1
5350	671	M_suchms_c	943	R_SHSL2	-1
5351	4	M_h_c	943	R_SHSL2	1
5352	242	M_hcys_L_c	943	R_SHSL2	1
5353	329	M_succ_c	943	R_SHSL2	1
5354	283	M_h_e	944	R_SO4t2	-1
5355	283	M_h_e	1479	R_SO4t2_reverse	1
5356	532	M_so4_e	944	R_SO4t2	-1
5357	532	M_so4_e	1479	R_SO4t2_reverse	1
5358	4	M_h_c	944	R_SO4t2	1
5359	4	M_h_c	1479	R_SO4t2_reverse	-1
5360	357	M_so4_c	944	R_SO4t2	1
5361	357	M_so4_c	1479	R_SO4t2_reverse	-1
5362	8	M_h2o_c	945	R_SPMDabc	-1
5363	126	M_atp_c	945	R_SPMDabc	-1
5364	533	M_spmd_e	945	R_SPMDabc	-1
5365	4	M_h_c	945	R_SPMDabc	1
5366	111	M_pi_c	945	R_SPMDabc	1
5367	153	M_adp_c	945	R_SPMDabc	1
5368	892	M_spmd_c	945	R_SPMDabc	1
5369	762	M_ptrc_c	946	R_SPMS	-1
5370	893	M_ametam_c	946	R_SPMS	-1
5371	4	M_h_c	946	R_SPMS	1
5372	755	M_5mta_c	946	R_SPMS	1
5373	892	M_spmd_c	946	R_SPMS	1
5374	4	M_h_c	947	R_SPODM	-2
5375	894	M_o2s_c	947	R_SPODM	-2
5376	325	M_o2_c	947	R_SPODM	1
5377	326	M_h2o2_c	947	R_SPODM	1
5378	14	M_coa_c	948	R_STCOATA	-1
5379	14	M_coa_c	1480	R_STCOATA_reverse	1
5380	233	M_ocdcaACP_c	948	R_STCOATA	-1
5381	233	M_ocdcaACP_c	1480	R_STCOATA_reverse	1
5382	13	M_ACP_c	948	R_STCOATA	1
5383	13	M_ACP_c	1480	R_STCOATA_reverse	-1
5384	165	M_stcoa_c	948	R_STCOATA	1
5385	165	M_stcoa_c	1480	R_STCOATA_reverse	-1
5386	8	M_h2o_c	949	R_STYSGH	-1
5387	8	M_h2o_c	1481	R_STYSGH_reverse	1
5388	895	M_stys_c	949	R_STYSGH	-1
5389	895	M_stys_c	1481	R_STYSGH_reverse	1
5390	592	M_gal_c	949	R_STYSGH	1
5391	592	M_gal_c	1481	R_STYSGH_reverse	-1
5392	873	M_raffin_c	949	R_STYSGH	1
5393	873	M_raffin_c	1481	R_STYSGH_reverse	-1
5394	8	M_h2o_c	950	R_STYSabc	-1
5395	126	M_atp_c	950	R_STYSabc	-1
5396	534	M_stys_e	950	R_STYSabc	-1
5397	4	M_h_c	950	R_STYSabc	1
5398	111	M_pi_c	950	R_STYSabc	1
5399	153	M_adp_c	950	R_STYSabc	1
5400	895	M_stys_c	950	R_STYSabc	1
5401	283	M_h_e	951	R_SUCCt2r	-1
5402	283	M_h_e	1482	R_SUCCt2r_reverse	1
5403	535	M_succ_e	951	R_SUCCt2r	-1
5404	535	M_succ_e	1482	R_SUCCt2r_reverse	1
5405	4	M_h_c	951	R_SUCCt2r	1
5406	4	M_h_c	1482	R_SUCCt2r_reverse	-1
5407	329	M_succ_c	951	R_SUCCt2r	1
5408	329	M_succ_c	1482	R_SUCCt2r_reverse	-1
5409	329	M_succ_c	952	R_SUCD1	-1
5410	329	M_succ_c	1483	R_SUCD1_reverse	1
5411	574	M_fad_c	952	R_SUCD1	-1
5412	574	M_fad_c	1483	R_SUCD1_reverse	1
5413	215	M_fum_c	952	R_SUCD1	1
5414	215	M_fum_c	1483	R_SUCD1_reverse	-1
5415	896	M_fadh2_c	952	R_SUCD1	1
5416	896	M_fadh2_c	1483	R_SUCD1_reverse	-1
5417	436	M_q8_c	953	R_SUCD4	-1
5418	436	M_q8_c	1484	R_SUCD4_reverse	1
5419	896	M_fadh2_c	953	R_SUCD4	-1
5420	896	M_fadh2_c	1484	R_SUCD4_reverse	1
5421	438	M_q8h2_c	953	R_SUCD4	1
5422	438	M_q8h2_c	1484	R_SUCD4_reverse	-1
5423	574	M_fad_c	953	R_SUCD4	1
5424	574	M_fad_c	1484	R_SUCD4_reverse	-1
5425	329	M_succ_c	954	R_SUCDi	-1
5426	436	M_q8_c	954	R_SUCDi	-1
5427	215	M_fum_c	954	R_SUCDi	1
5428	438	M_q8h2_c	954	R_SUCDi	1
5429	303	M_mqn8_c	955	R_SUCDimq	-1
5430	329	M_succ_c	955	R_SUCDimq	-1
5431	215	M_fum_c	955	R_SUCDimq	1
5432	439	M_mql8_c	955	R_SUCDimq	1
5433	8	M_h2o_c	956	R_SUCR	-1
5434	607	M_sucr_c	956	R_SUCR	-1
5435	294	M_glc_D_c	956	R_SUCR	1
5436	572	M_fru_c	956	R_SUCR	1
5437	283	M_h_e	957	R_SUCRt2	-1
5438	536	M_sucr_e	957	R_SUCRt2	-1
5439	4	M_h_c	957	R_SUCRt2	1
5440	607	M_sucr_c	957	R_SUCRt2	1
5441	250	M_udpg_c	958	R_SUDPDGT	-1
5442	897	M_m12dsglyc_c	958	R_SUDPDGT	-1
5443	4	M_h_c	958	R_SUDPDGT	1
5444	252	M_udp_c	958	R_SUDPDGT	1
5445	898	M_diglcpg180_c	958	R_SUDPDGT	1
5446	250	M_udpg_c	959	R_SUDPMGT	-1
5447	787	M_12dgr180_c	959	R_SUDPMGT	-1
5448	4	M_h_c	959	R_SUDPMGT	1
5449	252	M_udp_c	959	R_SUDPMGT	1
5450	897	M_m12dsglyc_c	959	R_SUDPMGT	1
5451	454	M_g3p_c	960	R_TALA	-1
5452	454	M_g3p_c	1485	R_TALA_reverse	1
5453	800	M_s7p_c	960	R_TALA	-1
5454	800	M_s7p_c	1485	R_TALA_reverse	1
5455	121	M_f6p_c	960	R_TALA	1
5456	121	M_f6p_c	1485	R_TALA_reverse	-1
5457	419	M_e4p_c	960	R_TALA	1
5458	419	M_e4p_c	1485	R_TALA_reverse	-1
5459	4	M_h_c	961	R_TARCGLYLi	-1
5460	899	M_tartr_L_c	961	R_TARCGLYLi	-1
5461	85	M_co2_c	961	R_TARCGLYLi	1
5462	900	M_glyc_R_c	961	R_TARCGLYLi	1
5463	899	M_tartr_L_c	962	R_TARTD	-1
5464	8	M_h2o_c	962	R_TARTD	1
5465	327	M_oaa_c	962	R_TARTD	1
5466	122	M_nad_c	963	R_TARTRDH	-1
5467	122	M_nad_c	1486	R_TARTRDH_reverse	1
5468	899	M_tartr_L_c	963	R_TARTRDH	-1
5469	899	M_tartr_L_c	1486	R_TARTRDH_reverse	1
5470	4	M_h_c	963	R_TARTRDH	1
5471	4	M_h_c	1486	R_TARTRDH_reverse	-1
5472	124	M_nadh_c	963	R_TARTRDH	1
5473	124	M_nadh_c	1486	R_TARTRDH_reverse	-1
5474	901	M_oxglyc_c	963	R_TARTRDH	1
5475	901	M_oxglyc_c	1486	R_TARTRDH_reverse	-1
5476	122	M_nad_c	964	R_TARTRDH2	-1
5477	122	M_nad_c	1487	R_TARTRDH2_reverse	1
5478	902	M_tartr_M_c	964	R_TARTRDH2	-1
5479	902	M_tartr_M_c	1487	R_TARTRDH2_reverse	1
5480	4	M_h_c	964	R_TARTRDH2	1
5481	4	M_h_c	1487	R_TARTRDH2_reverse	-1
5482	124	M_nadh_c	964	R_TARTRDH2	1
5483	124	M_nadh_c	1487	R_TARTRDH2_reverse	-1
5484	901	M_oxglyc_c	964	R_TARTRDH2	1
5485	901	M_oxglyc_c	1487	R_TARTRDH2_reverse	-1
5486	8	M_h2o_c	965	R_TAURabc	-1
5487	126	M_atp_c	965	R_TAURabc	-1
5488	537	M_taur_e	965	R_TAURabc	-1
5489	4	M_h_c	965	R_TAURabc	1
5490	111	M_pi_c	965	R_TAURabc	1
5491	153	M_adp_c	965	R_TAURabc	1
5492	903	M_taur_c	965	R_TAURabc	1
5493	14	M_coa_c	966	R_TDCOATA	-1
5494	14	M_coa_c	1488	R_TDCOATA_reverse	1
5495	94	M_myrsACP_c	966	R_TDCOATA	-1
5496	94	M_myrsACP_c	1488	R_TDCOATA_reverse	1
5497	13	M_ACP_c	966	R_TDCOATA	1
5498	13	M_ACP_c	1488	R_TDCOATA_reverse	-1
5499	160	M_tdcoa_c	966	R_TDCOATA	1
5500	160	M_tdcoa_c	1488	R_TDCOATA_reverse	-1
5501	160	M_tdcoa_c	967	R_TDG3PACT	-1
5502	160	M_tdcoa_c	1489	R_TDG3PACT_reverse	1
5503	587	M_glyc3p_c	967	R_TDG3PACT	-1
5504	587	M_glyc3p_c	1489	R_TDG3PACT_reverse	1
5505	14	M_coa_c	967	R_TDG3PACT	1
5506	14	M_coa_c	1489	R_TDG3PACT_reverse	-1
5507	159	M_1tdecg3p_c	967	R_TDG3PACT	1
5508	159	M_1tdecg3p_c	1489	R_TDG3PACT_reverse	-1
5509	904	M_dtdp4d6dg_c	968	R_TDPDRE	-1
5510	905	M_dtdp4d6dm_c	968	R_TDPDRE	1
5511	4	M_h_c	969	R_TDPDRRr	-1
